3.000000	1.000000
3.080000	1.426667
3.160000	1.832554
3.240000	2.219767
3.320000	2.590148
3.400000	2.945322
3.480000	3.286719
3.560000	3.615605
3.640000	3.933106
3.720000	4.240222
3.800000	4.537847
3.880000	4.826780
3.960000	5.107737
4.040000	5.381364
4.120000	5.648241
4.200000	5.908892
4.280000	6.163791
4.360000	6.413369
4.440000	6.658016
4.520000	6.898087
4.600000	7.133907
4.680000	7.365771
4.760000	7.593950
4.840000	7.818691
4.920000	8.040222
5.000000	8.258752
5.080000	8.474472
5.160000	8.687559
5.240000	8.898177
5.320000	9.106477
5.400000	9.312598
5.480000	9.516669
5.560000	9.718810
5.640000	9.919132
5.720000	10.117739
5.800000	10.314725
5.880000	10.510181
5.960000	10.704190
6.040000	10.896829
6.120000	11.088171
6.200000	11.278284
6.280000	11.467232
6.360000	11.655073
6.440000	11.841864
6.520000	12.027656
6.600000	12.212499
6.680000	12.396438
6.760000	12.579517
6.840000	12.761777
6.920000	12.943256
7.000000	13.123990
7.080000	13.304013
7.160000	13.483358
7.240000	13.662053
7.320000	13.840130
7.400000	14.017613
7.480000	14.194530
7.560000	14.370903
7.640000	14.546757
7.720000	14.722113
7.800000	14.896992
7.880000	15.071412
7.960000	15.245394
8.040000	15.418954
8.120000	15.592109
8.200000	15.764875
8.280000	15.937268
8.360000	16.109301
8.440000	16.280989
8.520000	16.452345
8.600000	16.623381
8.680000	16.794109
8.760000	16.964540
8.840000	17.134685
8.920000	17.304555
9.000000	17.474159
9.080000	17.643508
9.160000	17.812609
9.240000	17.981472
9.320000	18.150104
9.400000	18.318514
9.480000	18.486710
9.560000	18.654698
9.640000	18.822485
9.720000	18.990079
9.800000	19.157485
9.880000	19.324710
9.960000	19.491759
