2.000000	2.718280
2.080000	2.827011
2.160000	2.940007
2.240000	3.057434
2.320000	3.179467
2.400000	3.306285
2.480000	3.438076
2.560000	3.575035
2.640000	3.717364
2.720000	3.865271
2.800000	4.018976
2.880000	4.178705
2.960000	4.344693
3.040000	4.517183
3.120000	4.696431
3.200000	4.882699
3.280000	5.076261
3.360000	5.277402
3.440000	5.486416
3.520000	5.703611
3.600000	5.929306
3.680000	6.163830
3.760000	6.407529
3.840000	6.660760
3.920000	6.923892
4.000000	7.197312
4.080000	7.481420
4.160000	7.776631
4.240000	8.083378
4.320000	8.402108
4.400000	8.733289
4.480000	9.077403
4.560000	9.434953
4.640000	9.806462
4.720000	10.192472
4.800000	10.593546
4.880000	11.010268
4.960000	11.443248
5.040000	11.893115
5.120000	12.360526
5.200000	12.846161
5.280000	13.350727
5.360000	13.874960
5.440000	14.419622
5.520000	14.985505
5.600000	15.573433
5.680000	16.184260
5.760000	16.818874
5.840000	17.478198
5.920000	18.163188
6.000000	18.874841
6.080000	19.614188
6.160000	20.382304
6.240000	21.180302
6.320000	22.009341
6.400000	22.870621
6.480000	23.765392
6.560000	24.694950
6.640000	25.660643
6.720000	26.663869
6.800000	27.706080
6.880000	28.788785
6.960000	29.913551
7.040000	31.082006
7.120000	32.295840
7.200000	33.556806
7.280000	34.866730
7.360000	36.227503
7.440000	37.641092
7.520000	39.109538
7.600000	40.634962
7.680000	42.219567
7.760000	43.865639
7.840000	45.575554
7.920000	47.351778
8.000000	49.196874
8.080000	51.113500
8.160000	53.104421
8.240000	55.172505
8.320000	57.320732
8.400000	59.552196
8.480000	61.870111
8.560000	64.277814
8.640000	66.778771
8.720000	69.376579
8.800000	72.074978
8.880000	74.877847
8.960000	77.789218
9.040000	80.813276
9.120000	83.954367
9.200000	87.217006
9.280000	90.605879
9.360000	94.125854
9.440000	97.781986
9.520000	101.579524
9.600000	105.523918
9.680000	109.620830
9.760000	113.876136
9.840000	118.295941
9.920000	122.886582
10.000000	127.654643
