2.000000	2.718280
2.010000	2.731871
2.020000	2.745531
2.030000	2.759258
2.040000	2.773054
2.050000	2.786918
2.060000	2.800852
2.070000	2.814855
2.080000	2.828928
2.090000	2.843071
2.100000	2.857285
2.110000	2.871570
2.120000	2.885926
2.130000	2.900353
2.140000	2.914853
2.150000	2.929425
2.160000	2.944069
2.170000	2.958787
2.180000	2.973578
2.190000	2.988442
2.200000	3.003381
2.210000	3.018395
2.220000	3.033483
2.230000	3.048646
2.240000	3.063885
2.250000	3.079200
2.260000	3.094592
2.270000	3.110060
2.280000	3.125606
2.290000	3.141228
2.300000	3.156929
2.310000	3.172708
2.320000	3.188566
2.330000	3.204503
2.340000	3.220520
2.350000	3.236616
2.360000	3.252793
2.370000	3.269050
2.380000	3.285388
2.390000	3.301808
2.400000	3.318310
2.410000	3.334894
2.420000	3.351560
2.430000	3.368310
2.440000	3.385144
2.450000	3.402061
2.460000	3.419063
2.470000	3.436149
2.480000	3.453321
2.490000	3.470578
2.500000	3.487922
2.510000	3.505352
2.520000	3.522869
2.530000	3.540473
2.540000	3.558165
2.550000	3.575945
2.560000	3.593814
2.570000	3.611772
2.580000	3.629820
2.590000	3.647957
2.600000	3.666185
2.610000	3.684504
2.620000	3.702915
2.630000	3.721417
2.640000	3.740011
2.650000	3.758698
2.660000	3.777479
2.670000	3.796353
2.680000	3.815321
2.690000	3.834383
2.700000	3.853541
2.710000	3.872795
2.720000	3.892144
2.730000	3.911590
2.740000	3.931133
2.750000	3.950773
2.760000	3.970511
2.770000	3.990348
2.780000	4.010283
2.790000	4.030318
2.800000	4.050453
2.810000	4.070689
2.820000	4.091025
2.830000	4.111462
2.840000	4.132002
2.850000	4.152644
2.860000	4.173389
2.870000	4.194237
2.880000	4.215190
2.890000	4.236246
2.900000	4.257408
2.910000	4.278676
2.920000	4.300049
2.930000	4.321529
2.940000	4.343116
2.950000	4.364811
2.960000	4.386614
2.970000	4.408526
2.980000	4.430547
2.990000	4.452677
3.000000	4.474919
3.010000	4.497271
3.020000	4.519734
3.030000	4.542310
3.040000	4.564998
3.050000	4.587799
3.060000	4.610714
3.070000	4.633743
3.080000	4.656887
3.090000	4.680147
3.100000	4.703522
3.110000	4.727014
3.120000	4.750623
3.130000	4.774350
3.140000	4.798195
3.150000	4.822159
3.160000	4.846243
3.170000	4.870447
3.180000	4.894771
3.190000	4.919217
3.200000	4.943784
3.210000	4.968474
3.220000	4.993287
3.230000	5.018224
3.240000	5.043285
3.250000	5.068472
3.260000	5.093783
3.270000	5.119221
3.280000	5.144786
3.290000	5.170479
3.300000	5.196299
3.310000	5.222248
3.320000	5.248327
3.330000	5.274535
3.340000	5.300874
3.350000	5.327345
3.360000	5.353948
3.370000	5.380683
3.380000	5.407551
3.390000	5.434554
3.400000	5.461691
3.410000	5.488964
3.420000	5.516372
3.430000	5.543917
3.440000	5.571599
3.450000	5.599420
3.460000	5.627379
3.470000	5.655478
3.480000	5.683716
3.490000	5.712096
3.500000	5.740617
3.510000	5.769280
3.520000	5.798086
3.530000	5.827036
3.540000	5.856130
3.550000	5.885369
3.560000	5.914754
3.570000	5.944285
3.580000	5.973964
3.590000	6.003790
3.600000	6.033766
3.610000	6.063891
3.620000	6.094166
3.630000	6.124591
3.640000	6.155169
3.650000	6.185899
3.660000	6.216782
3.670000	6.247820
3.680000	6.279012
3.690000	6.310359
3.700000	6.341863
3.710000	6.373524
3.720000	6.405342
3.730000	6.437320
3.740000	6.469457
3.750000	6.501754
3.760000	6.534212
3.770000	6.566831
3.780000	6.599614
3.790000	6.632560
3.800000	6.665670
3.810000	6.698945
3.820000	6.732386
3.830000	6.765994
3.840000	6.799769
3.850000	6.833713
3.860000	6.867826
3.870000	6.902109
3.880000	6.936563
3.890000	6.971189
3.900000	7.005987
3.910000	7.040959
3.920000	7.076105
3.930000	7.111426
3.940000	7.146924
3.950000	7.182598
3.960000	7.218451
3.970000	7.254482
3.980000	7.290692
3.990000	7.327083
4.000000	7.363656
4.010000	7.400411
4.020000	7.437349
4.030000	7.474471
4.040000	7.511779
4.050000	7.549272
4.060000	7.586952
4.070000	7.624820
4.080000	7.662877
4.090000	7.701123
4.100000	7.739561
4.110000	7.778189
4.120000	7.817011
4.130000	7.856026
4.140000	7.895235
4.150000	7.934640
4.160000	7.974241
4.170000	8.014040
4.180000	8.054037
4.190000	8.094233
4.200000	8.134630
4.210000	8.175228
4.220000	8.216029
4.230000	8.257033
4.240000	8.298241
4.250000	8.339655
4.260000	8.381275
4.270000	8.423103
4.280000	8.465139
4.290000	8.507385
4.300000	8.549841
4.310000	8.592509
4.320000	8.635390
4.330000	8.678484
4.340000	8.721793
4.350000	8.765318
4.360000	8.809060
4.370000	8.853021
4.380000	8.897200
4.390000	8.941599
4.400000	8.986220
4.410000	9.031063
4.420000	9.076130
4.430000	9.121421
4.440000	9.166938
4.450000	9.212682
4.460000	9.258654
4.470000	9.304855
4.480000	9.351286
4.490000	9.397949
4.500000	9.444844
4.510000	9.491973
4.520000	9.539337
4.530000	9.586938
4.540000	9.634775
4.550000	9.682851
4.560000	9.731166
4.570000	9.779722
4.580000	9.828521
4.590000	9.877562
4.600000	9.926848
4.610000	9.976380
4.620000	10.026158
4.630000	10.076185
4.640000	10.126461
4.650000	10.176987
4.660000	10.227766
4.670000	10.278797
4.680000	10.330083
4.690000	10.381624
4.700000	10.433422
4.710000	10.485479
4.720000	10.537795
4.730000	10.590371
4.740000	10.643210
4.750000	10.696312
4.760000	10.749679
4.770000	10.803311
4.780000	10.857211
4.790000	10.911380
4.800000	10.965819
4.810000	11.020528
4.820000	11.075511
4.830000	11.130768
4.840000	11.186300
4.850000	11.242108
4.860000	11.298195
4.870000	11.354562
4.880000	11.411209
4.890000	11.468139
4.900000	11.525352
4.910000	11.582851
4.920000	11.640636
4.930000	11.698709
4.940000	11.757072
4.950000	11.815725
4.960000	11.874671
4.970000	11.933910
4.980000	11.993445
4.990000	12.053276
5.000000	12.113406
5.010000	12.173835
5.020000	12.234565
5.030000	12.295598
5.040000	12.356936
5.050000	12.418579
5.060000	12.480529
5.070000	12.542788
5.080000	12.605357
5.090000	12.668238
5.100000	12.731432
5.110000	12.794941
5.120000	12.858767
5.130000	12.922911
5.140000	12.987374
5.150000	13.052159
5.160000	13.117266
5.170000	13.182698
5.180000	13.248456
5.190000	13.314542
5.200000	13.380957
5.210000	13.447703
5.220000	13.514782
5.230000	13.582195
5.240000	13.649944
5.250000	13.718030
5.260000	13.786456
5.270000	13.855223
5.280000	13.924333
5.290000	13.993787
5.300000	14.063586
5.310000	14.133734
5.320000	14.204232
5.330000	14.275080
5.340000	14.346282
5.350000	14.417839
5.360000	14.489752
5.370000	14.562023
5.380000	14.634655
5.390000	14.707648
5.400000	14.781006
5.410000	14.854728
5.420000	14.928819
5.430000	15.003278
5.440000	15.078108
5.450000	15.153312
5.460000	15.228890
5.470000	15.304844
5.480000	15.381177
5.490000	15.457891
5.500000	15.534987
5.510000	15.612466
5.520000	15.690332
5.530000	15.768586
5.540000	15.847230
5.550000	15.926266
5.560000	16.005696
5.570000	16.085521
5.580000	16.165744
5.590000	16.246367
5.600000	16.327392
5.610000	16.408820
5.620000	16.490654
5.630000	16.572896
5.640000	16.655547
5.650000	16.738611
5.660000	16.822088
5.670000	16.905981
5.680000	16.990293
5.690000	17.075024
5.700000	17.160178
5.710000	17.245756
5.720000	17.331760
5.730000	17.418193
5.740000	17.505056
5.750000	17.592352
5.760000	17.680083
5.770000	17.768252
5.780000	17.856859
5.790000	17.945908
5.800000	18.035401
5.810000	18.125340
5.820000	18.215727
5.830000	18.306564
5.840000	18.397854
5.850000	18.489598
5.860000	18.581800
5.870000	18.674461
5.880000	18.767584
5.890000	18.861171
5.900000	18.955224
5.910000	19.049746
5.920000	19.144738
5.930000	19.240204
5.940000	19.336145
5.950000	19.432565
5.960000	19.529465
5.970000	19.626848
5.980000	19.724716
5.990000	19.823071
6.000000	19.921917
6.010000	20.021255
6.020000	20.121087
6.030000	20.221418
6.040000	20.322248
6.050000	20.423580
6.060000	20.525418
6.070000	20.627763
6.080000	20.730617
6.090000	20.833984
6.100000	20.937866
6.110000	21.042266
6.120000	21.147186
6.130000	21.252628
6.140000	21.358596
6.150000	21.465092
6.160000	21.572118
6.170000	21.679677
6.180000	21.787773
6.190000	21.896407
6.200000	22.005582
6.210000	22.115301
6.220000	22.225566
6.230000	22.336381
6.240000	22.447748
6.250000	22.559670
6.260000	22.672149
6.270000	22.785189
6.280000	22.898792
6.290000	23.012961
6.300000	23.127699
6.310000	23.243008
6.320000	23.358892
6.330000	23.475353
6.340000	23.592394
6.350000	23.710018
6.360000	23.828228
6.370000	23.947027
6.380000	24.066418
6.390000	24.186404
6.400000	24.306987
6.410000	24.428172
6.420000	24.549959
6.430000	24.672354
6.440000	24.795358
6.450000	24.918975
6.460000	25.043208
6.470000	25.168060
6.480000	25.293534
6.490000	25.419632
6.500000	25.546359
6.510000	25.673717
6.520000	25.801710
6.530000	25.930340
6.540000	26.059611
6.550000	26.189526
6.560000	26.320089
6.570000	26.451301
6.580000	26.583167
6.590000	26.715690
6.600000	26.848874
6.610000	26.982720
6.620000	27.117234
6.630000	27.252417
6.640000	27.388274
6.650000	27.524808
6.660000	27.662022
6.670000	27.799919
6.680000	27.938503
6.690000	28.077777
6.700000	28.217746
6.710000	28.358411
6.720000	28.499777
6.730000	28.641848
6.740000	28.784626
6.750000	28.928115
6.760000	29.072319
6.770000	29.217242
6.780000	29.362886
6.790000	29.509256
6.800000	29.656354
6.810000	29.804186
6.820000	29.952754
6.830000	30.102062
6.840000	30.252113
6.850000	30.402913
6.860000	30.554463
6.870000	30.706768
6.880000	30.859832
6.890000	31.013658
6.900000	31.168250
6.910000	31.323613
6.920000	31.479749
6.930000	31.636663
6.940000	31.794359
6.950000	31.952840
6.960000	32.112110
6.970000	32.272174
6.980000	32.433035
6.990000	32.594697
7.000000	32.757165
7.010000	32.920442
7.020000	33.084532
7.030000	33.249439
7.040000	33.415168
7.050000	33.581722
7.060000	33.749106
7.070000	33.917323
7.080000	34.086378
7.090000	34.256276
7.100000	34.427019
7.110000	34.598614
7.120000	34.771062
7.130000	34.944370
7.140000	35.118541
7.150000	35.293579
7.160000	35.469489
7.170000	35.646276
7.180000	35.823942
7.190000	36.002494
7.200000	36.181935
7.210000	36.362270
7.220000	36.543503
7.230000	36.725639
7.240000	36.908681
7.250000	37.092636
7.260000	37.277506
7.270000	37.463298
7.280000	37.650015
7.290000	37.837661
7.300000	38.026243
7.310000	38.215763
7.320000	38.406228
7.330000	38.597641
7.340000	38.790007
7.350000	38.983331
7.360000	39.177619
7.370000	39.372874
7.380000	39.569101
7.390000	39.766306
7.400000	39.964493
7.410000	40.163667
7.420000	40.363832
7.430000	40.564995
7.440000	40.767160
7.450000	40.970331
7.460000	41.174515
7.470000	41.379715
7.480000	41.585937
7.490000	41.793187
7.500000	42.001468
7.510000	42.210787
