0.000000	2.000000	1.000000
0.010000	2.010000	0.999967
0.020000	2.019999	0.999834
0.030000	2.029996	0.999604
0.040000	2.039990	0.999276
0.050000	2.049981	0.998852
0.060000	2.059967	0.998333
0.070000	2.069947	0.997719
0.080000	2.079921	0.997012
0.090000	2.089887	0.996213
0.100000	2.099845	0.995322
0.110000	2.109793	0.994340
0.120000	2.119731	0.993269
0.130000	2.129658	0.992109
0.140000	2.139573	0.990861
0.150000	2.149475	0.989525
0.160000	2.159363	0.988104
0.170000	2.169236	0.986597
0.180000	2.179094	0.985006
0.190000	2.188936	0.983331
0.200000	2.198760	0.981573
0.210000	2.208567	0.979733
0.220000	2.218355	0.977812
0.230000	2.228123	0.975811
0.240000	2.237870	0.973730
0.250000	2.247597	0.971570
0.260000	2.257301	0.969332
0.270000	2.266983	0.967017
0.280000	2.276641	0.964625
0.290000	2.286275	0.962158
0.300000	2.295884	0.959616
0.310000	2.305467	0.957000
0.320000	2.315024	0.954310
0.330000	2.324553	0.951547
0.340000	2.334054	0.948712
0.350000	2.343527	0.945807
0.360000	2.352970	0.942830
0.370000	2.362383	0.939784
0.380000	2.371765	0.936668
0.390000	2.381116	0.933484
0.400000	2.390434	0.930232
0.410000	2.399720	0.926913
0.420000	2.408972	0.923528
0.430000	2.418190	0.920076
0.440000	2.427374	0.916560
0.450000	2.436521	0.912979
0.460000	2.445633	0.909334
0.470000	2.454707	0.905626
0.480000	2.463745	0.901855
0.490000	2.472744	0.898022
0.500000	2.481705	0.894128
0.510000	2.490626	0.890174
0.520000	2.499508	0.886159
0.530000	2.508349	0.882084
0.540000	2.517149	0.877951
0.550000	2.525908	0.873759
0.560000	2.534624	0.869509
0.570000	2.543298	0.865202
0.580000	2.551928	0.860839
0.590000	2.560514	0.856419
0.600000	2.569056	0.851944
0.610000	2.577553	0.847414
0.620000	2.586004	0.842830
0.630000	2.594409	0.838191
0.640000	2.602767	0.833499
0.650000	2.611079	0.828755
0.660000	2.619342	0.823958
0.670000	2.627557	0.819109
0.680000	2.635724	0.814209
0.690000	2.643841	0.809259
0.700000	2.651909	0.804258
0.710000	2.659926	0.799207
0.720000	2.667893	0.794107
0.730000	2.675808	0.788959
0.740000	2.683671	0.783762
0.750000	2.691483	0.778517
0.760000	2.699241	0.773225
0.770000	2.706947	0.767886
0.780000	2.714599	0.762501
0.790000	2.722197	0.757070
0.800000	2.729740	0.751593
0.810000	2.737228	0.746072
0.820000	2.744661	0.740506
0.830000	2.752038	0.734895
0.840000	2.759359	0.729241
0.850000	2.766623	0.723544
0.860000	2.773829	0.717804
0.870000	2.780978	0.712022
0.880000	2.788069	0.706197
0.890000	2.795102	0.700331
0.900000	2.802076	0.694424
0.910000	2.808990	0.688477
0.920000	2.815845	0.682488
0.930000	2.822640	0.676460
0.940000	2.829374	0.670393
0.950000	2.836047	0.664286
0.960000	2.842659	0.658141
0.970000	2.849210	0.651957
0.980000	2.855698	0.645735
0.990000	2.862124	0.639476
1.000000	2.868487	0.633179
1.010000	2.874787	0.626846
1.020000	2.881024	0.620476
1.030000	2.887197	0.614070
1.040000	2.893305	0.607628
1.050000	2.899349	0.601151
1.060000	2.905328	0.594639
1.070000	2.911241	0.588092
1.080000	2.917089	0.581511
1.090000	2.922871	0.574895
1.100000	2.928587	0.568246
1.110000	2.934236	0.561564
1.120000	2.939818	0.554849
1.130000	2.945333	0.548101
1.140000	2.950780	0.541320
1.150000	2.956159	0.534508
1.160000	2.961470	0.527664
1.170000	2.966712	0.520788
1.180000	2.971885	0.513882
1.190000	2.976989	0.506944
1.200000	2.982024	0.499976
1.210000	2.986988	0.492978
1.220000	2.991883	0.485950
1.230000	2.996707	0.478893
1.240000	3.001461	0.471806
1.250000	3.006143	0.464690
1.260000	3.010754	0.457546
1.270000	3.015294	0.450373
1.280000	3.019761	0.443172
1.290000	3.024157	0.435943
1.300000	3.028480	0.428687
1.310000	3.032730	0.421403
1.320000	3.036908	0.414092
1.330000	3.041012	0.406755
1.340000	3.045043	0.399391
1.350000	3.048999	0.392001
1.360000	3.052882	0.384584
1.370000	3.056691	0.377142
1.380000	3.060425	0.369675
1.390000	3.064084	0.362183
1.400000	3.067668	0.354665
1.410000	3.071177	0.347123
1.420000	3.074611	0.339556
1.430000	3.077968	0.331965
1.440000	3.081250	0.324350
1.450000	3.084455	0.316712
1.460000	3.087584	0.309050
1.470000	3.090636	0.301364
1.480000	3.093611	0.293656
1.490000	3.096508	0.285925
1.500000	3.099329	0.278171
1.510000	3.102072	0.270395
1.520000	3.104737	0.262597
1.530000	3.107323	0.254777
1.540000	3.109832	0.246935
1.550000	3.112262	0.239072
1.560000	3.114613	0.231187
1.570000	3.116885	0.223281
1.580000	3.119078	0.215355
1.590000	3.121192	0.207408
1.600000	3.123226	0.199440
1.610000	3.125181	0.191453
1.620000	3.127055	0.183445
1.630000	3.128849	0.175417
1.640000	3.130563	0.167370
1.650000	3.132197	0.159303
1.660000	3.133749	0.151218
1.670000	3.135221	0.143113
1.680000	3.136611	0.134989
1.690000	3.137920	0.126846
1.700000	3.139148	0.118685
1.710000	3.140294	0.110506
1.720000	3.141358	0.102309
1.730000	3.142340	0.094094
1.740000	3.143239	0.085861
1.750000	3.144057	0.077610
1.760000	3.144791	0.069342
1.770000	3.145443	0.061057
1.780000	3.146012	0.052754
1.790000	3.146498	0.044435
1.800000	3.146901	0.036099
1.810000	3.147220	0.027747
1.820000	3.147455	0.019378
1.830000	3.147607	0.010993
1.840000	3.147675	0.002592
1.850000	3.147659	-0.005826
1.860000	3.147558	-0.014258
1.870000	3.147373	-0.022707
1.880000	3.147104	-0.031171
1.890000	3.146750	-0.039650
1.900000	3.146311	-0.048144
1.910000	3.145787	-0.056653
1.920000	3.145178	-0.065178
1.930000	3.144483	-0.073716
1.940000	3.143703	-0.082270
1.950000	3.142837	-0.090837
1.960000	3.141886	-0.099419
1.970000	3.140849	-0.108015
1.980000	3.139725	-0.116625
1.990000	3.138516	-0.125249
2.000000	3.137220	-0.133887
2.010000	3.135838	-0.142538
2.020000	3.134369	-0.151203
2.030000	3.132814	-0.159880
2.040000	3.131171	-0.168571
2.050000	3.129442	-0.177276
2.060000	3.127626	-0.185992
2.070000	3.125722	-0.194722
2.080000	3.123731	-0.203464
2.090000	3.121653	-0.212219
2.100000	3.119487	-0.220987
2.110000	3.117233	-0.229766
2.120000	3.114891	-0.238558
2.130000	3.112461	-0.247361
2.140000	3.109944	-0.256177
2.150000	3.107338	-0.265004
2.160000	3.104643	-0.273843
2.170000	3.101861	-0.282694
2.180000	3.098989	-0.291556
2.190000	3.096029	-0.300429
2.200000	3.092980	-0.309314
2.210000	3.089843	-0.318209
2.220000	3.086616	-0.327116
2.230000	3.083300	-0.336034
2.240000	3.079895	-0.344962
2.250000	3.076401	-0.353901
2.260000	3.072817	-0.362850
2.270000	3.069144	-0.371810
2.280000	3.065381	-0.380781
2.290000	3.061528	-0.389761
2.300000	3.057585	-0.398752
2.310000	3.053553	-0.407753
2.320000	3.049430	-0.416763
2.330000	3.045217	-0.425784
2.340000	3.040914	-0.434814
2.350000	3.036521	-0.443854
2.360000	3.032037	-0.452903
2.370000	3.027462	-0.461962
2.380000	3.022797	-0.471031
2.390000	3.018041	-0.480108
2.400000	3.013195	-0.489195
2.410000	3.008257	-0.498291
2.420000	3.003229	-0.507396
2.430000	2.998109	-0.516509
2.440000	2.992898	-0.525632
2.450000	2.987596	-0.534763
2.460000	2.982203	-0.543903
2.470000	2.976718	-0.553052
2.480000	2.971142	-0.562208
2.490000	2.965474	-0.571374
2.500000	2.959714	-0.580547
2.510000	2.953863	-0.589729
2.520000	2.947919	-0.598919
2.530000	2.941884	-0.608117
2.540000	2.935757	-0.617323
2.550000	2.929537	-0.626537
2.560000	2.923226	-0.635759
2.570000	2.916822	-0.644989
2.580000	2.910326	-0.654226
2.590000	2.903737	-0.663471
2.600000	2.897056	-0.672723
2.610000	2.890283	-0.681983
2.620000	2.883416	-0.691250
2.630000	2.876458	-0.700524
2.640000	2.869406	-0.709806
2.650000	2.862261	-0.719095
2.660000	2.855024	-0.728390
2.670000	2.847693	-0.737693
2.680000	2.840270	-0.747003
2.690000	2.832753	-0.756320
2.700000	2.825143	-0.765643
2.710000	2.817440	-0.774973
2.720000	2.809643	-0.784310
2.730000	2.801754	-0.793654
2.740000	2.793770	-0.803003
2.750000	2.785693	-0.812360
2.760000	2.777523	-0.821723
2.770000	2.769259	-0.831092
2.780000	2.760901	-0.840467
2.790000	2.752449	-0.849849
2.800000	2.743904	-0.859237
2.810000	2.735264	-0.868631
2.820000	2.726531	-0.878031
2.830000	2.717703	-0.887437
2.840000	2.708782	-0.896849
2.850000	2.699766	-0.906266
2.860000	2.690656	-0.915690
2.870000	2.681452	-0.925119
2.880000	2.672154	-0.934554
2.890000	2.662761	-0.943994
2.900000	2.653274	-0.953440
2.910000	2.643692	-0.962892
2.920000	2.634016	-0.972349
2.930000	2.624245	-0.981811
2.940000	2.614379	-0.991279
2.950000	2.604419	-1.000752
2.960000	2.594364	-1.010231
2.970000	2.584214	-1.019714
2.980000	2.573970	-1.029203
2.990000	2.563630	-1.038697
3.000000	2.553195	-1.048195
3.010000	2.542666	-1.057699
3.020000	2.532041	-1.067208
3.030000	2.521322	-1.076722
3.040000	2.510507	-1.086240
3.050000	2.499597	-1.095763
3.060000	2.488591	-1.105291
3.070000	2.477491	-1.114824
3.080000	2.466295	-1.124361
3.090000	2.455003	-1.133903
3.100000	2.443616	-1.143450
3.110000	2.432134	-1.153001
3.120000	2.420556	-1.162556
3.130000	2.408883	-1.172116
3.140000	2.397114	-1.181680
3.150000	2.385249	-1.191249
3.160000	2.373288	-1.200822
3.170000	2.361232	-1.210399
3.180000	2.349080	-1.219980
3.190000	2.336832	-1.229566
3.200000	2.324489	-1.239155
3.210000	2.312049	-1.248749
3.220000	2.299514	-1.258347
3.230000	2.286882	-1.267949
3.240000	2.274154	-1.277554
3.250000	2.261331	-1.287164
3.260000	2.248411	-1.296778
3.270000	2.235395	-1.306395
3.280000	2.222283	-1.316016
3.290000	2.209075	-1.325641
3.300000	2.195770	-1.335270
3.310000	2.182369	-1.344902
3.320000	2.168872	-1.354538
3.330000	2.155278	-1.364178
3.340000	2.141588	-1.373821
3.350000	2.127801	-1.383468
3.360000	2.113918	-1.393118
3.370000	2.099939	-1.402772
3.380000	2.085863	-1.412429
3.390000	2.071690	-1.422090
3.400000	2.057421	-1.431754
3.410000	2.043055	-1.441422
3.420000	2.028592	-1.451092
3.430000	2.014033	-1.460766
3.440000	1.999377	-1.470443
3.450000	1.984624	-1.480124
3.460000	1.969774	-1.489807
3.470000	1.954827	-1.499494
3.480000	1.939784	-1.509184
3.490000	1.924644	-1.518877
3.500000	1.909406	-1.528573
3.510000	1.894072	-1.538272
3.520000	1.878641	-1.547974
3.530000	1.863112	-1.557679
3.540000	1.847487	-1.567387
3.550000	1.831764	-1.577098
3.560000	1.815945	-1.586811
3.570000	1.800028	-1.596528
3.580000	1.784014	-1.606247
3.590000	1.767903	-1.615970
3.600000	1.751694	-1.625694
3.610000	1.735389	-1.635422
3.620000	1.718986	-1.645153
3.630000	1.702486	-1.654886
3.640000	1.685888	-1.664621
3.650000	1.669193	-1.674360
3.660000	1.652401	-1.684101
3.670000	1.635511	-1.693844
3.680000	1.618524	-1.703590
3.690000	1.601439	-1.713339
3.700000	1.584257	-1.723090
3.710000	1.566977	-1.732844
3.720000	1.549600	-1.742600
3.730000	1.532125	-1.752358
3.740000	1.514552	-1.762119
3.750000	1.496882	-1.771882
3.760000	1.479114	-1.781648
3.770000	1.461249	-1.791416
3.780000	1.443286	-1.801186
3.790000	1.425225	-1.810958
3.800000	1.407067	-1.820733
3.810000	1.388810	-1.830510
3.820000	1.370456	-1.840290
3.830000	1.352004	-1.850071
3.840000	1.333455	-1.859855
3.850000	1.314807	-1.869640
3.860000	1.296062	-1.879428
3.870000	1.277218	-1.889218
3.880000	1.258277	-1.899010
3.890000	1.239238	-1.908805
3.900000	1.220101	-1.918601
3.910000	1.200866	-1.928399
3.920000	1.181533	-1.938199
3.930000	1.162102	-1.948002
3.940000	1.142572	-1.957806
3.950000	1.122945	-1.967612
3.960000	1.103220	-1.977420
3.970000	1.083397	-1.987230
3.980000	1.063475	-1.997042
3.990000	1.043456	-2.006856
4.000000	1.023338	-2.016671
4.010000	1.003122	-2.026489
4.020000	0.982808	-2.036308
4.030000	0.962396	-2.046129
4.040000	0.941885	-2.055952
4.050000	0.921277	-2.065777
4.060000	0.900570	-2.075603
4.070000	0.879764	-2.085431
4.080000	0.858861	-2.095261
4.090000	0.837859	-2.105092
4.100000	0.816759	-2.114925
4.110000	0.795560	-2.124760
4.120000	0.774263	-2.134597
4.130000	0.752868	-2.144435
4.140000	0.731375	-2.154275
4.150000	0.709782	-2.164116
4.160000	0.688092	-2.173959
4.170000	0.666303	-2.183803
4.180000	0.644416	-2.193649
4.190000	0.622430	-2.203497
4.200000	0.600346	-2.213346
4.210000	0.578163	-2.223196
4.220000	0.555882	-2.233048
4.230000	0.533502	-2.242902
4.240000	0.511023	-2.252757
4.250000	0.488446	-2.262613
4.260000	0.465771	-2.272471
4.270000	0.442997	-2.282330
4.280000	0.420124	-2.292191
4.290000	0.397153	-2.302053
4.300000	0.374083	-2.311916
4.310000	0.350914	-2.321781
4.320000	0.327647	-2.331647
4.330000	0.304281	-2.341515
4.340000	0.280817	-2.351383
4.350000	0.257253	-2.361253
4.360000	0.233591	-2.371125
4.370000	0.209831	-2.380997
4.380000	0.185971	-2.390871
4.390000	0.162013	-2.400746
4.400000	0.137956	-2.410623
4.410000	0.113801	-2.420501
4.420000	0.089546	-2.430379
4.430000	0.065193	-2.440259
4.440000	0.040741	-2.450141
4.450000	0.016190	-2.460023
4.460000	-0.008460	-2.469907
4.470000	-0.033209	-2.479791
4.480000	-0.058056	-2.489677
4.490000	-0.083002	-2.499564
4.500000	-0.108047	-2.509453
4.510000	-0.133191	-2.519342
4.520000	-0.158434	-2.529232
4.530000	-0.183776	-2.539124
4.540000	-0.209217	-2.549016
4.550000	-0.234757	-2.558910
4.560000	-0.260395	-2.568805
4.570000	-0.286133	-2.578700
4.580000	-0.311970	-2.588597
4.590000	-0.337905	-2.598495
4.600000	-0.363940	-2.608394
4.610000	-0.390073	-2.618293
4.620000	-0.416306	-2.628194
4.630000	-0.442637	-2.638096
4.640000	-0.469068	-2.647999
4.650000	-0.495597	-2.657903
4.660000	-0.522226	-2.667807
4.670000	-0.548954	-2.677713
4.680000	-0.575780	-2.687620
4.690000	-0.602706	-2.697527
4.700000	-0.629731	-2.707435
