0.000000	2.000000	1.000000
0.080000	2.079916	0.997950
0.160000	2.159426	0.989907
0.240000	2.238068	0.976332
0.320000	2.315416	0.957650
0.400000	2.391080	0.934254
0.480000	2.464695	0.906505
0.560000	2.535927	0.874740
0.640000	2.604468	0.839266
0.720000	2.670032	0.800368
0.800000	2.732356	0.758311
0.880000	2.791197	0.713336
0.960000	2.846331	0.665669
1.040000	2.897551	0.615515
1.120000	2.944666	0.563067
1.200000	2.987499	0.508501
1.280000	3.025888	0.451979
1.360000	3.059681	0.393652
1.440000	3.088741	0.333659
1.520000	3.112939	0.272127
1.600000	3.132157	0.209176
1.680000	3.146286	0.144914
1.760000	3.155225	0.079442
1.840000	3.158880	0.012853
1.920000	3.157167	-0.054767
2.000000	3.150006	-0.123339
2.080000	3.137323	-0.192790
2.160000	3.119051	-0.263051
2.240000	3.095128	-0.334062
2.320000	3.065497	-0.405763
2.400000	3.030103	-0.478103
2.480000	2.988898	-0.551031
2.560000	2.941837	-0.624504
2.640000	2.888878	-0.698478
2.720000	2.829982	-0.772915
2.800000	2.765113	-0.847780
2.880000	2.694240	-0.923040
2.960000	2.617331	-0.998664
3.040000	2.534358	-1.074625
3.120000	2.445296	-1.150896
3.200000	2.350121	-1.227454
3.280000	2.248810	-1.304277
3.360000	2.141343	-1.381343
3.440000	2.027702	-1.458636
3.520000	1.907870	-1.536136
3.600000	1.781829	-1.613829
3.680000	1.649566	-1.691699
3.760000	1.511066	-1.769733
3.840000	1.366318	-1.847918
3.920000	1.215309	-1.926243
4.000000	1.058029	-2.004696
4.080000	0.894468	-2.083268
4.160000	0.724617	-2.161950
4.240000	0.548467	-2.240734
4.320000	0.366011	-2.319611
4.400000	0.177241	-2.398574
4.480000	-0.017850	-2.477617
4.560000	-0.219267	-2.556733
4.640000	-0.427015	-2.635918
4.720000	-0.641102	-2.715165
4.800000	-0.861530	-2.794470
4.880000	-1.088305	-2.873829
4.960000	-1.321430	-2.953236
